id,created_at,text,location,retweet,favorite
1325397728256520193,2020-11-08 11:20:17,RT @scaramuzza_d: God bless America! #Election2020 ❤️🇺🇸❤️ https://t.co/Yg8rjbBfe5,"Los Angeles, CA",12,0
1325397369966518273,2020-11-08 11:18:52,"RT @cenkuygur: Trump says he is willing to ""consider"" a peaceful transfer of power ""under some conditions"" according to @FoxNews. Here are…","Copenhagen, Denmark",1225,0
1325397244284170240,2020-11-08 11:18:22,"Well, @realDonaldTrump I think there’s no time for the victory dance moves. #Election2020 https://t.co/cS6G4GLlUf","Los Angeles, CA",0,2
1325397220884156417,2020-11-08 11:18:16,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz",Felixstowe,811,0
1325397176617496577,2020-11-08 11:18:06,"RT @toldyousophie: The billboard switches from Biden to Little Mix and I can’t get over it 👏
#Confetti #Election2020 @LittleMix https://t.c…",,107,0
1325397107096817664,2020-11-08 11:17:49,"RT @its_willyu: The first woman.
The first Black person.
The first South Asian person.
The daughter of Jamaican and Indian immigrants. 

Co…",,35,0
1325397106346110980,2020-11-08 11:17:49,"RT @AllCharisma: Is there a Cordy line for everything? Apparently so. 
#Btvs #Election2020 #Election2020results",,555,0
1325397070711296000,2020-11-08 11:17:41,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz","Faversham, Kent",811,0
1325396967103590402,2020-11-08 11:17:16,"RT @tastelesslady: This is the first time I remember hearing the word “transgender” when a president delivers a victory speech.
Well done,…",,35,0
1325396840871759873,2020-11-08 11:16:46,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz",Wales,811,0
1325396701616726017,2020-11-08 11:16:13,"RT @toldyousophie: The billboard switches from Biden to Little Mix and I can’t get over it 👏
#Confetti #Election2020 @LittleMix https://t.c…",,107,0
1325396207385145344,2020-11-08 11:14:15,"RT @DoctorJonPaul: This. 

This is what my work is for. This is who it is for! 

(Photo credit: @CreativeK) 

#Election2020 https://t.co/Uv…","Maryland, USA",26,0
1325396109280354304,2020-11-08 11:13:51,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz",Danmark,811,0
1325395763266981888,2020-11-08 11:12:29,"RT @cenkuygur: Trump says he is willing to ""consider"" a peaceful transfer of power ""under some conditions"" according to @FoxNews. Here are…","Michigan, USA",1225,0
1325395678923808769,2020-11-08 11:12:09,RT @mariashriver: .@joebiden says we must restore the soul of our nation... it's time for our better angels to prevail #Election2020,"East London, South Africa",60,0
1325395600955748352,2020-11-08 11:11:50,"RT @toldyousophie: The billboard switches from Biden to Little Mix and I can’t get over it 👏
#Confetti #Election2020 @LittleMix https://t.c…",Little Mix • Stray Kids,107,0
1325395510329446400,2020-11-08 11:11:28,"#Election2020 The announcement of a new administration in Washington, D.C. is the sunshine breaking through four years of dark clouds.","Huntington Beach, CA",0,0
1325395240706957313,2020-11-08 11:10:24,RT @feministabulous: This will be the new family in the White House. #Election2020 https://t.co/1rrHcM5dy7,Mumbai,118,0
1325395174109933568,2020-11-08 11:10:08,"RT @toldyousophie: The billboard switches from Biden to Little Mix and I can’t get over it 👏
#Confetti #Election2020 @LittleMix https://t.c…",slytherin | aphrodite | infj,107,0
1325395038235398147,2020-11-08 11:09:36,"RT @AllCharisma: Is there a Cordy line for everything? Apparently so. 
#Btvs #Election2020 #Election2020results https://t.co/MVMBaH68Sn","Paris, France & Bourgogne",555,0
1325395012297875456,2020-11-08 11:09:30,"RT @toldyousophie: The billboard switches from Biden to Little Mix and I can’t get over it 👏
#Confetti #Election2020 @LittleMix https://t.c…",,107,0
1325394946740916224,2020-11-08 11:09:14,"RT @JustinReager: I’m back on Twitter just to share this with y’all

#Georga #TrumpIsLosing #bidenharis2020 #Pennsylvania2020 #Savannah #El…",,177,0
1325394674433945600,2020-11-08 11:08:09,"RT @feministabulous: To hear a president talk about disability in his acceptance speech makes my heart explode. 

The bar was so low but it…",,167,0
1325394591718191105,2020-11-08 11:07:49,"RT @Zadi: Ok, just learned that one of @JoeBiden and @DrBiden’s dogs, Major, is a rescue dog and will be the first rescue dog in the White…",Jéjé l'omo Ekó n lo,295,0
1325394467734646791,2020-11-08 11:07:20,“We see him like an obese turtle on his back”🐢 #Election2020 https://t.co/kKz7EtvGrz,"Los Angeles, CA",0,1
1325394319864422401,2020-11-08 11:06:45,"RT @toldyousophie: The billboard switches from Biden to Little Mix and I can’t get over it 👏
#Confetti #Election2020 @LittleMix https://t.c…",Europe - Portugal,107,0
1325394292500656131,2020-11-08 11:06:38,RT @cenkuygur: #PresidentElectJoeBiden just got the most votes ever in an American election. That means a record number of people voted aga…,New Zealand,924,0
1325394235575562244,2020-11-08 11:06:25,"RT @mariashriver: I’m weeping, this was such a great night for our country #Election2020",,283,0
1325394018411294720,2020-11-08 11:05:33,"RT @cenkuygur: Trump says he is willing to ""consider"" a peaceful transfer of power ""under some conditions"" according to @FoxNews. Here are…",New Zealand,1225,0
1325393985070837761,2020-11-08 11:05:25,"RT @toldyousophie: The billboard switches from Biden to Little Mix and I can’t get over it 👏
#Confetti #Election2020 @LittleMix https://t.c…",,107,0
1325393921954942981,2020-11-08 11:05:10,"RT @cenkuygur: Trump says he is willing to ""consider"" a peaceful transfer of power ""under some conditions"" according to @FoxNews. Here are…","London, United Kindgom",1225,0
1325393702399913985,2020-11-08 11:04:17,"RT @AllCharisma: Is there a Cordy line for everything? Apparently so. 
#Btvs #Election2020 #Election2020results https://t.co/MVMBaH68Sn","Jyväskylä, Finland",555,0
1325393677280284675,2020-11-08 11:04:11,"RT @AllCharisma: Is there a Cordy line for everything? Apparently so. 
#Btvs #Election2020 #Election2020results",Houston,555,0
1325393350170537984,2020-11-08 11:02:53,"RT @mariashriver: I’m weeping, this was such a great night for our country #Election2020","Lone Mountain, Las Vegas",283,0
1325393318629531648,2020-11-08 11:02:46,RT @mariashriver: I’m sitting here waiting to watch the very first female Vice President @KamalaHarris speak. I’m so excited and I feel dee…,All on his mouth like liquor,194,0
1325392624119762944,2020-11-08 11:00:00,"RT @cenkuygur: For every #MAGA clown who said that libs had a meltdown in 2016, what do you call what Trump is doing now? The most childish…",New Zealand,1223,0
1325392603362316288,2020-11-08 10:59:55,RT @feministabulous: This will be the new family in the White House. #Election2020 https://t.co/1rrHcM5dy7,All on his mouth like liquor,118,0
1325392520537366530,2020-11-08 10:59:36,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz",,811,0
1325392449632690176,2020-11-08 10:59:19,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz","Washington, DC",811,0
1325392365167800325,2020-11-08 10:58:59,"RT @AllCharisma: Is there a Cordy line for everything? Apparently so. 
#Btvs #Election2020 #Election2020results","Runcorn, England",555,0
1325392275724136448,2020-11-08 10:58:37,"RT @robertmanion: Tonight I wish you nothing but hope and joy. Embrace it wholeheartedly. It may be temporary, there is a lot that still ne…",she/her ❤️,9,0
1325392270183555072,2020-11-08 10:58:36,"RT @mariashriver: I’m weeping, this was such a great night for our country #Election2020",,283,0
1325392255008518145,2020-11-08 10:58:32,RT @BAHjournalist: We should all be thanking Stacey Abrams for this close Georgia race. She's the reason Georgia may flip blue for Biden.…,London,7126,0
1325392227791724544,2020-11-08 10:58:26,"Let him dance on HIS LAND! 👏🏼 This made me cry happy tears, so beautiful. One of the most beautiful and interesting cultures right there! Bless him and his tribe and all the other tribes and their anchestors ❤️ #NativeAmericans #Election2020 https://t.co/9j7DgUcp6U","Los Angeles, CA",0,0
1325392213455622144,2020-11-08 10:58:22,"RT @cenkuygur: Trump says he is willing to ""consider"" a peaceful transfer of power ""under some conditions"" according to @FoxNews. Here are…",Spain,1225,0
1325392178168930305,2020-11-08 10:58:14,"Trump should be banned from Twitter. He is a danger to citizens.

#BidenHarris2020 #Election2020 @Potus #Presseclub","Los Angeles, CA",0,1
1325392167293100032,2020-11-08 10:58:11,"RT @Greg_Palast: Trump's lead in Georgia is down to 0.2% or just 9,426 votes. This election would be over if it wasn't for The Purge:

340,…",,565,0
1325391966394265600,2020-11-08 10:57:24,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz",Europe,811,0
1325391667915001856,2020-11-08 10:56:12,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz",Berlin,811,0
1325391519147241472,2020-11-08 10:55:37,RT @DominikBagdi: How Donald Trump is gonna leave the white house.🍼 #Election2020 https://t.co/9aB6Tn4qpK,"Doncaster, England",2,0
1325391484175183873,2020-11-08 10:55:29,"RT @toldyousophie: The billboard switches from Biden to Little Mix and I can’t get over it 👏
#Confetti #Election2020 @LittleMix https://t.c…", ✈,107,0
1325391161977167872,2020-11-08 10:54:12,"RT @tastelesslady: This is the first time I remember hearing the word “transgender” when a president delivers a victory speech.
Well done,…",,35,0
1325391129139957760,2020-11-08 10:54:04,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz","Ipswich, England",811,0
1325391060131065856,2020-11-08 10:53:47,"RT @JustinReager: I’m back on Twitter just to share this with y’all

#Georga #TrumpIsLosing #bidenharis2020 #Pennsylvania2020 #Savannah #El…",France,177,0
1325391051499171841,2020-11-08 10:53:45,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz",,811,0
1325390697411858432,2020-11-08 10:52:21,"RT @JulianHiggins: Wow, Joe Biden's team really went all out on that outro show! (aka, I made a dumb thing.😀)

#Election2020 #Ghostbusters…",,3,0
1325390654080479235,2020-11-08 10:52:11,RT @DominikBagdi: How Donald Trump is gonna leave the white house.🍼 #Election2020 https://t.co/9aB6Tn4qpK,He/Him,2,0
1325390178333102080,2020-11-08 10:50:17,RT @TheAdvocateMag: Somebody on #TeamBiden is a @SchittsCreek fan. #Election2020 https://t.co/WUszkHzZUj,,27,0
1325390070099173376,2020-11-08 10:49:51,"RT @cenkuygur: For every #MAGA clown who said that libs had a meltdown in 2016, what do you call what Trump is doing now? The most childish…","Media, PA",1223,0
1325389811503476736,2020-11-08 10:48:50,"RT @robertmanion: Tonight I wish you nothing but hope and joy. Embrace it wholeheartedly. It may be temporary, there is a lot that still ne…",,9,0
1325389799641866240,2020-11-08 10:48:47,"RT @sandela: To folks saying that the results &amp; speeches signify unity: yes, Trump lost the election and that's good. But it's no reason to…","Musqueam territory, Vancouver",96,0
1325389743291592704,2020-11-08 10:48:34,"RT @AllCharisma: Is there a Cordy line for everything? Apparently so. 
#Btvs #Election2020 #Election2020results https://t.co/MVMBaH68Sn",,555,0
1325389648726806536,2020-11-08 10:48:11,"RT @robertmanion: Tonight I wish you nothing but hope and joy. Embrace it wholeheartedly. It may be temporary, there is a lot that still ne…",,9,0
1325389476122816512,2020-11-08 10:47:30,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz",New Jersey beaches,811,0
1325389389648818176,2020-11-08 10:47:09,RT @iHasCupquake: It’s not even 10am but meanwhile me in America 💙 @SuperRed #cheers #Election2020 https://t.co/L5shkYs8xk,,320,0
1325389368908017671,2020-11-08 10:47:04,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz",,811,0
1325389354378948609,2020-11-08 10:47:01,"RT @robertmanion: Tonight I wish you nothing but hope and joy. Embrace it wholeheartedly. It may be temporary, there is a lot that still ne…",Deutschland,9,0
1325389335487803393,2020-11-08 10:46:56,How Donald Trump is gonna leave the white house.🍼 #Election2020 https://t.co/9aB6Tn4qpK,"Los Angeles, CA",2,9
1325389153257869312,2020-11-08 10:46:13,"RT @AllCharisma: Is there a Cordy line for everything? Apparently so. 
#Btvs #Election2020 #Election2020results https://t.co/MVMBaH68Sn",73 68 75 79 61 20 34 34,555,0
1325389152003612673,2020-11-08 10:46:13,"RT @Greg_Palast: Trump's lead in Georgia is down to 0.2% or just 9,426 votes. This election would be over if it wasn't for The Purge:

340,…",,565,0
1325389140066770944,2020-11-08 10:46:10,"RT @toldyousophie: The billboard switches from Biden to Little Mix and I can’t get over it 👏
#Confetti #Election2020 @LittleMix https://t.c…","Rochester, South East",107,0
1325389130688131072,2020-11-08 10:46:07,"RT @Greg_Palast: Trump's lead in Georgia is down to less than 2,000 votes. 

This election would be over if it wasn't for The Purge:

340,1…",,805,0
1325389118461812738,2020-11-08 10:46:05,"RT @aaronproctor: Kamala Harris fan art, designed by Bria Goeller (https://t.co/E2rvCrjCv5) and WTFAMERICA2017 (https://t.co/cljdxsoly2), u…",,11,0
1325389012706734081,2020-11-08 10:45:39,I am still smitten with yesterday’s results. It was truly heartwarming being in a room with so much love and hope for a brighter future. 💜 #Election2020,"Los Angeles, CA",0,0
1325388990766342147,2020-11-08 10:45:34,"RT @sandela: To folks saying that the results &amp; speeches signify unity: yes, Trump lost the election and that's good. But it's no reason to…","Caledon, Ontario",96,0
1325388905865228288,2020-11-08 10:45:14,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz",,811,0
1325388874361626626,2020-11-08 10:45:06,"Post #Election2020  Epiphany:

All these mfs said to stay hydrated cause we’d either be:

a) Crying
b) Over-eating
c) Under-eating
d) Drunk
e) All Of The Above

🇺🇸🗳","Hollywood, Los Angeles",0,0
1325388866535219200,2020-11-08 10:45:04,"RT @cenkuygur: Trump says he is willing to ""consider"" a peaceful transfer of power ""under some conditions"" according to @FoxNews. Here are…","New York, NY",1225,0
1325388755369402368,2020-11-08 10:44:38,"RT @robertmanion: Tonight I wish you nothing but hope and joy. Embrace it wholeheartedly. It may be temporary, there is a lot that still ne…",,9,0
1325388736524218368,2020-11-08 10:44:33,"RT @robertmanion: Tonight I wish you nothing but hope and joy. Embrace it wholeheartedly. It may be temporary, there is a lot that still ne…",New Zealand,9,0
1325388595851456512,2020-11-08 10:44:00,"RT @robertmanion: Tonight I wish you nothing but hope and joy. Embrace it wholeheartedly. It may be temporary, there is a lot that still ne…","Queensland, Australia",9,0
1325388577459499009,2020-11-08 10:43:56,"RT @robertmanion: Tonight I wish you nothing but hope and joy. Embrace it wholeheartedly. It may be temporary, there is a lot that still ne…",she/her,9,0
1325388560283787264,2020-11-08 10:43:51,"RT @robertmanion: Tonight I wish you nothing but hope and joy. Embrace it wholeheartedly. It may be temporary, there is a lot that still ne…",minor(she/they),9,0
1325388505711669248,2020-11-08 10:43:38,"Tonight I wish you nothing but hope and joy. Embrace it wholeheartedly. It may be temporary, there is a lot that still needs to be fought for - but enjoy the happiness while you’re here in this moment. Use it to move and propel yourself forward 💙 #Election2020 #BidenHarris2020","Los Angeles, CA",9,136
1325388454486806528,2020-11-08 10:43:26,"RT @tastelesslady: This is the first time I remember hearing the word “transgender” when a president delivers a victory speech.
Well done,…","Балашиха, Россия",35,0
1325388390431293440,2020-11-08 10:43:11,Thank you so much @USPS we truly appreciate you for all the countless hours of work you guys did for  #Election2020  especially our great mailman 💙,"Los Angeles, CA",0,1
1325388322890534912,2020-11-08 10:42:55,"RT @tastelesslady: This is the first time I remember hearing the word “transgender” when a president delivers a victory speech.
Well done,…",,35,0
1325388271497736192,2020-11-08 10:42:43,"RT @toldyousophie: The billboard switches from Biden to Little Mix and I can’t get over it 👏
#Confetti #Election2020 @LittleMix https://t.c…",,107,0
1325387786841632768,2020-11-08 10:40:47,RT @BAHjournalist: We should all be thanking Stacey Abrams for this close Georgia race. She's the reason Georgia may flip blue for Biden.…,he/they,7126,0
1325387757343170560,2020-11-08 10:40:40,"RT @AllCharisma: Is there a Cordy line for everything? Apparently so. 
#Btvs #Election2020 #Election2020results",,555,0
1325387708798181377,2020-11-08 10:40:28,"Trump supporters, I say this out of compassion: don't let the president or the Republican party fleece you. Donations for this court battle will only be used to line his and his cronies' pockets and pay his massive debts while doing NOTHING for you.
#Election2020",Los Angeles,0,0
1325387663986266113,2020-11-08 10:40:18,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz",Aberdare South Wales,811,0
1325387625272729602,2020-11-08 10:40:09,"RT @cenkuygur: Trump says he is willing to ""consider"" a peaceful transfer of power ""under some conditions"" according to @FoxNews. Here are…",,1225,0
1325387592439894021,2020-11-08 10:40:01,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz",Ipswich area,811,0
1325387473082486785,2020-11-08 10:39:32,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz",,811,0
1325387364030689280,2020-11-08 10:39:06,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz","London, England",811,0
1325387351363883008,2020-11-08 10:39:03,"RT @AllCharisma: Is there a Cordy line for everything? Apparently so. 
#Btvs #Election2020 #Election2020results",Bordeaux ,555,0
1325387286666686466,2020-11-08 10:38:48,RT @mariashriver: I’m sitting here waiting to watch the very first female Vice President @KamalaHarris speak. I’m so excited and I feel dee…,"Pearland, Tx",194,0
1325387199530094593,2020-11-08 10:38:27,"RT @cenkuygur: For every #MAGA clown who said that libs had a meltdown in 2016, what do you call what Trump is doing now? The most childish…",,1223,0
1325387166634143745,2020-11-08 10:38:19,"RT @tastelesslady: This is the first time I remember hearing the word “transgender” when a president delivers a victory speech.
Well done,…",,35,0
1325386854150139904,2020-11-08 10:37:05,"RT @cenkuygur: For every #MAGA clown who said that libs had a meltdown in 2016, what do you call what Trump is doing now? The most childish…", Canada,1223,0
1325386812202905601,2020-11-08 10:36:55,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz","Two lands, either Cleve or Eng",811,0
1325386785833316353,2020-11-08 10:36:48,"RT @cenkuygur: Trump says he is willing to ""consider"" a peaceful transfer of power ""under some conditions"" according to @FoxNews. Here are…", Canada,1225,0
1325386431766925313,2020-11-08 10:35:24,"RT @billmaher: If there’s one thing America needs right now, it’s a symbol of reconciliation between red and blue America. #Election2020 ht…","Texas, USA",1109,0
1325386423156043776,2020-11-08 10:35:22,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz",Global,811,0
1325386129777037312,2020-11-08 10:34:12,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz","Hackney, London",811,0
1325386113180119040,2020-11-08 10:34:08,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz",Kingston-upon-Hull,811,0
1325386099708071936,2020-11-08 10:34:05,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz",,811,0
1325386076870078464,2020-11-08 10:33:59,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz",Essex/York,811,0
1325385669833797632,2020-11-08 10:32:22,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz",United Kingdom,811,0
1325385276278116355,2020-11-08 10:30:48,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz","Manchester, England",811,0
1325385088641667073,2020-11-08 10:30:04,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz","Sao Paulo, Brazil",811,0
1325384979518533632,2020-11-08 10:29:38,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz",,811,0
1325384721141002240,2020-11-08 10:28:36,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz","Cape Town, South Africa",811,0
1325384592208039937,2020-11-08 10:28:05,"RT @toldyousophie: The billboard switches from Biden to Little Mix and I can’t get over it 👏
#Confetti #Election2020 @LittleMix https://t.c…","she/her| UK, Essex",107,0
1325384524956577794,2020-11-08 10:27:49,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz","Haggerston, London",811,0
1325384383688216576,2020-11-08 10:27:16,"RT @AllCharisma: Is there a Cordy line for everything? Apparently so. 
#Btvs #Election2020 #Election2020results https://t.co/MVMBaH68Sn",Phantásia/Midian,555,0
1325384209263943680,2020-11-08 10:26:34,RT @MisterPreda: IS THIS WHAT BEING A SPORTS FAN FEELS LIKE?! It’s absolutely fabulous. #Election2020,Nipawomsett,100,0
1325384170923728898,2020-11-08 10:26:25,RT @JeffBryanDavis: Kanye’s campaign team just announced he’s conceited #Election2020,"Tustin, CA",48,0
1325384037037465601,2020-11-08 10:25:53,"RT @cenkuygur: Trump says he is willing to ""consider"" a peaceful transfer of power ""under some conditions"" according to @FoxNews. Here are…",,1225,0
1325383984168177664,2020-11-08 10:25:40,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz",Hampshire,811,0
1325383332696297472,2020-11-08 10:23:05,"RT @AllCharisma: Is there a Cordy line for everything? Apparently so. 
#Btvs #Election2020 #Election2020results",Belfast,555,0
1325383315944337408,2020-11-08 10:23:01,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz",London,811,0
1325383153343754242,2020-11-08 10:22:22,"RT @AllCharisma: Is there a Cordy line for everything? Apparently so. 
#Btvs #Election2020 #Election2020results",Sunnydale,555,0
1325383117838770177,2020-11-08 10:22:14,"RT @jenniferniven: My heart is full. There aren’t words enough to describe this feeling of relief and gratitude and pride and hope. 💙 

#bi…",,3,0
1325382952554000385,2020-11-08 10:21:34,RT @feministabulous: This will be the new family in the White House. #Election2020 https://t.co/1rrHcM5dy7,,118,0
1325382902721486848,2020-11-08 10:21:23,RT @SMQazwini: An early thanksgiving celebration in the holy shrine of Imam Hossain in Karbala tonight for the defeat of falsehood and arro…,,11,0
1325382828629106689,2020-11-08 10:21:05,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz",,811,0
1325382677126656000,2020-11-08 10:20:29,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz"," Missouri, USA",811,0
1325382635707752448,2020-11-08 10:20:19,RT @MisterPreda: IS THIS WHAT BEING A SPORTS FAN FEELS LIKE?! It’s absolutely fabulous. #Election2020,,100,0
1325382620016939008,2020-11-08 10:20:15,RT @feministabulous: Native and indigenous voters were key to flipping Arizona please don’t forget them in your reporting on #Election2020…,"Scotland, United Kingdom",3106,0
1325382588006084608,2020-11-08 10:20:08,"RT @cenkuygur: Trump says he is willing to ""consider"" a peaceful transfer of power ""under some conditions"" according to @FoxNews. Here are…",Norway,1225,0
1325382546503262208,2020-11-08 10:19:58,RT @iHasCupquake: It’s not even 10am but meanwhile me in America 💙 @SuperRed #cheers #Election2020 https://t.co/L5shkYs8xk,,320,0
1325382394388639744,2020-11-08 10:19:21,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz",Wivenhoe,811,0
1325382338948308993,2020-11-08 10:19:08,"RT @cenkuygur: Trump says he is willing to ""consider"" a peaceful transfer of power ""under some conditions"" according to @FoxNews. Here are…","Meath, Ireland",1225,0
1325382235772563457,2020-11-08 10:18:44,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz",London/Rushden,811,0
1325381842812461059,2020-11-08 10:17:10,"RT @cenkuygur: Trump says he is willing to ""consider"" a peaceful transfer of power ""under some conditions"" according to @FoxNews. Here are…",,1225,0
1325381771358244864,2020-11-08 10:16:53,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz",Scotland 🏴󠁧󠁢󠁳󠁣󠁴󠁿🏳️‍🌈,811,0
1325381732053422080,2020-11-08 10:16:43,"RT @AllCharisma: Is there a Cordy line for everything? Apparently so. 
#Btvs #Election2020 #Election2020results","Dublin, Ireland",555,0
1325381696477298688,2020-11-08 10:16:35,"Democrat Jews are traitors. It gives me a special pleasure every time AOC takes one of them down. 

This is one thing AOC has my full support for. #Election2020 

I like the way she does it, like a cute little baby 😂","Laguna Hills, CA",0,0
1325381578705481729,2020-11-08 10:16:07,"RT @sandela: To folks saying that the results &amp; speeches signify unity: yes, Trump lost the election and that's good. But it's no reason to…",Toronto—Danforth (Ward 14),96,0
1325381395917631489,2020-11-08 10:15:23,"RT @mariashriver: I feel so hopeful that my kids will see a good man, a decent man be elevated. They will see the benefit of character. I’m…",,241,0
1325381266959642624,2020-11-08 10:14:53,"RT @RealJoAnnBush: #FINALLY, Seriously! ✌️ haha, ugh! 😂

Longest #Election Ever! 😅

Pic: #JamminJo / #JoAnnBush 2020 📸

#LosAngeles #CA #El…",,2,0
1325380964298731520,2020-11-08 10:13:40,"RT @Zadi: Ok, just learned that one of @JoeBiden and @DrBiden’s dogs, Major, is a rescue dog and will be the first rescue dog in the White…","Preston, Lancashire, UK",295,0
1325380953246756864,2020-11-08 10:13:38,"RT @JustinReager: I’m back on Twitter just to share this with y’all

#Georga #TrumpIsLosing #bidenharis2020 #Pennsylvania2020 #Savannah #El…",,177,0
1325380928173170688,2020-11-08 10:13:32,RT @mariashriver: .@JoeBiden says he will start Monday to deal with #COVID19 by appointing scientists #Election2020,#BLM #ArrestTrumpNow,83,0
1325380918949900288,2020-11-08 10:13:30,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz",London,811,0
1325380743397335042,2020-11-08 10:12:48,RT @HartounianEsq: Retweet this so that PRESIDENT @JoeBiden does not forget what CANDIDATE #JoeBiden pledged to the Armenian people. More i…,,131,0
1325380661167976449,2020-11-08 10:12:28,"RT @cenkuygur: For every #MAGA clown who said that libs had a meltdown in 2016, what do you call what Trump is doing now? The most childish…","New Jersey, USA",1223,0
1325380486248632321,2020-11-08 10:11:46,"RT @cenkuygur: Trump says he is willing to ""consider"" a peaceful transfer of power ""under some conditions"" according to @FoxNews. Here are…","Phoenix, AZ",1225,0
1325380385933561856,2020-11-08 10:11:23,"RT @cenkuygur: Trump says he is willing to ""consider"" a peaceful transfer of power ""under some conditions"" according to @FoxNews. Here are…",Nord for loven.,1225,0
1325380129649004546,2020-11-08 10:10:21,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz",Donate2 Katie Piper Foundation,811,0
1325380114742345734,2020-11-08 10:10:18,"Many Trump supporters warned me again and again not to support Israel because of the the Democrat Jews. 

I told them my support for Israel is for life unless Israel goes against my country. #Election2020","Laguna Hills, CA",0,0
1325379810596696064,2020-11-08 10:09:05,"RT @AllCharisma: Is there a Cordy line for everything? Apparently so. 
#Btvs #Election2020 #Election2020results",,555,0
1325379804917542912,2020-11-08 10:09:04,"RT @AllCharisma: Is there a Cordy line for everything? Apparently so. 
#Btvs #Election2020 #Election2020results","Birmingham, England",555,0
1325379708196937728,2020-11-08 10:08:41,"RT @feministabulous: The man who mocked disability got replaced with a leader who embraces it. 

#Election2020 https://t.co/6CBe3o37uz","Illinois, USA",811,0
