id,created_at,text,retweet,favorite
1322934473437175810,2020-11-01 16:12:12,WATCH: Antifa Shouts ‘Death to Your f**king Empire‘ While Burning U.S. Flag https://t.co/OPO3vE5asK via… https://t.co/FDsrzFkKrs,22723,70328
1322932770121916416,2020-11-01 16:05:25,GOP Rep. Jordan: Trump Winning Margin ‘Is Going to Be So Strong‘ -- ‘It‘s Going to Be a No-Doubter‘… https://t.co/Q8gGtgxwVn,12353,56209
1322930983725899778,2020-11-01 15:58:20,Report: Democrats Growing More Anxious in Pennsylvania https://t.co/xRDgViR47O via @BreitbartNews  Biden would kill… https://t.co/2FurcHWlug,11155,53048
1322926715576979461,2020-11-01 15:41:22,Being restored immediately. @Facebook stated that they made an “enforcement error”. Thank you! https://t.co/EJDJ0ztbT2,17460,78887
1322925071674073091,2020-11-01 15:34:50,"Joe Biden constantly used the term “Super Predator” when referring to young Black Men, according to my sources.",25063,142995
1322920435739168770,2020-11-01 15:16:25,https://t.co/gsFSghkmdM https://t.co/zX4bqgtWqH,24166,88559
1322919071042686976,2020-11-01 15:10:59,"WISCONSIN! Vote to defend your family, your Country, and the American Way of Life. Get out and VOTE TODAY before In… https://t.co/U43hqTFvmR",11246,54141
1322915723249963010,2020-11-01 14:57:41,https://t.co/gsFSghkmdM https://t.co/EBtsPQznVV,15822,80733
1322899821267689472,2020-11-01 13:54:30,"....all I needed, everything went swimmingly from there. He was so highly regarded &amp; respected in Scotland and beyo… https://t.co/xMEeogAosb",13783,113939
1322899819661303808,2020-11-01 13:54:29,"The legendary actor, 007 Sean Connery, has past on to even greener fairways. He was quite a guy, and a tough charac… https://t.co/hh0FdxTXyE",21087,151318
1322892481751646212,2020-11-01 13:25:20,"Biden wants to LOCKDOWN our Country, maybe for years. Crazy! There will be NO LOCKDOWNS. The great American Comeback is underway!!!",40084,220925
1322885492933799936,2020-11-01 12:57:34,"Joe Biden called Black Youth SUPER PREDATORS. They will NEVER like him, or vote for him. They are voting for “TRUMP”.",30245,181129
1322868388155318272,2020-11-01 11:49:36,...The place was a mess and would have lost much more business if I hadn’t come along. Many new plants are starting… https://t.co/A6LbYgvQ99,12977,75873
1322868385361891328,2020-11-01 11:49:35,"When I originally became your all time favorite President, the Great State of Michigan was hemorrhaging car compani… https://t.co/j66jPA1EF7",23045,125549
1322864490929627140,2020-11-01 11:34:06,Our numbers are looking VERY good all over. Sleepy Joe is already beginning to pull out of certain states. The Radical Left is going down!,39357,229598
1322862672287830017,2020-11-01 11:26:53,People have long been voting but Joe Biden has still not released his Supreme Court List of Radical Left Judges tha… https://t.co/gwojSCC9Ef,20383,109564
1322780299328167938,2020-11-01 05:59:34,"RT @GOP: “Last night, our brave Special Forces rescued an American hostage.” -@realDonaldTrump https://t.co/8nRjKSTsp2",11690,0
1322779310156034048,2020-11-01 05:55:38,"RT @GOP: The GREAT @CoachLouHoltz88 joined @realDonaldTrump on stage tonight in Butler, PA! https://t.co/M09iebjZBu",9825,0
1322779107311190016,2020-11-01 05:54:49,"RT @GOP: ""If you want a vaccine to kill the virus, a job to support your great family, and freedom to live your life then I am asking you t…",7366,0
1322778763663495169,2020-11-01 05:53:27,"RT @GOP: “A vote for Biden and Harris is a vote to Ban Fracking, Ban Mining, and Completely Destroy Pennsylvania.” -@realDonaldTrump https:…",7143,0
1322778186426568704,2020-11-01 05:51:10,"RT @GOP: “My administration has delivered safety, prosperity and opportunity for all Americans by keeping our promises and implementing an…",6723,0
1322762168304050176,2020-11-01 04:47:31,.@Facebook  Put them back NOW! https://t.co/eLgs5viXKp,34801,126327
1322758350749184000,2020-11-01 04:32:21,https://t.co/2g9JKRGZj6,16133,57721
1322753123123929090,2020-11-01 04:11:34,https://t.co/jbTqhBQtmy,14719,62151
1322749249101156352,2020-11-01 03:56:11,RT @joecollins43rd: Maxine Waters is scared that we are going to take back this district. Can you donate $10 right now? We need your help t…,10708,0
1322749130956046336,2020-11-01 03:55:42,"RT @joecollins43rd: GET OUT AND VOTE EARLY! 

Avoid the lines on Election Day. 

Let’s beat Maxine Waters and take back our district.",5940,0
1322749004233539585,2020-11-01 03:55:12,RT @joecollins43rd: 💯💯,5715,0
1322748569254797314,2020-11-01 03:53:29,"RT @joecollins43rd: Let's get Maxine Waters out of office!

Go vote Joe Collins early before election day. We can win this. https://t.co/XI…",10399,0
1322748328308858880,2020-11-01 03:52:31,Great people with unlimited potential. WIN!!! https://t.co/66iXZmwSuL,15168,72152
1322747312213544960,2020-11-01 03:48:29,Go Joe!!! https://t.co/wOhVdHMUJR,29097,131609
1322746973443760128,2020-11-01 03:47:08,Trump Supporters Fill Streets of Beverly Hills: ‘The Silent Majority is Silenced No More‘ https://t.co/YKfqBM1Fbo v… https://t.co/V2QoZXbDCg,17922,81030
1322735688236847106,2020-11-01 03:02:17,"RT @JoeConchaTV: Trump now ahead in Arizona in the RCP index of polls. 2 weeks ago, Biden was leading by an avg of 4. If Trump takes FL, NC…",5658,0
1322735491138179072,2020-11-01 03:01:30,RT @JoeConchaTV: Democrats uneasy about higher Republican turnout in important Florida county - CNNPolitics https://t.co/eLLduzvdzJ,5588,0
1322735422846365697,2020-11-01 03:01:14,RT @nypost: We’re baaaaaaack https://t.co/D39qdLGMdV https://t.co/SkVtp4o9ew,50042,0
1322731939825033218,2020-11-01 02:47:24,https://t.co/6jKLxRTIPJ,16128,63900
1322722433921617920,2020-11-01 02:09:37,Joe Biden has been a disaster for African Americans and Hispanic Americans—I am fighting for citizens of every race… https://t.co/B03h0cZRRX,16876,76335
1322721970685923329,2020-11-01 02:07:47,Joe Biden has vowed to ABOLISH American Oil and Natural Gas. Today I signed an order to strongly protect Pennsylvan… https://t.co/HKBn29xVur,14415,60092
1322721277875048448,2020-11-01 02:05:02,"Thank you Pennsylvania! With your vote, we will continue to support our Military, Veterans and our Police Officers.… https://t.co/YpSW98CEc3",13008,67627
1322720031508176899,2020-11-01 02:00:05,"Thank you Montoursville, Pennsylvania! https://t.co/mvOazHnkoL",11664,63528
1322702737029558272,2020-11-01 00:51:21,Thank you @albertmohler for your vote of confidence. You and I agree we can never compromise on Religious Liberty.… https://t.co/8DwDmubw4P,9911,46594
1322700188624932869,2020-11-01 00:41:14,I LOVE TEXAS! https://t.co/EP7P3AvE8L,56985,349282
1322693185663987713,2020-11-01 00:13:24,"A vote for Biden and Harris is a vote to Ban Fracking, Ban Mining, and Completely Destroy Pennsylvania. A vote for… https://t.co/XoLzUzDlit",16754,70898
1322687937570635777,2020-10-31 23:52:33,"Over the next 4 years, we will make America into the Manufacturing Superpower of the World &amp; end our reliance on Ch… https://t.co/5gWdrh4gMm",18856,86418
1322687671072862212,2020-10-31 23:51:29,For the last 4 years you have seen me fight for you - and now I am relying on YOU to deliver another historic victo… https://t.co/0eR0ytX0qp,31937,143218
1322686763484282881,2020-10-31 23:47:53,"Thank you Butler, Pennsylvania!
https://t.co/4bjYabvV6g",9813,53253
1322661450540814336,2020-10-31 22:07:18,"Just signed an order to protect fracking and the oil and gas industry. This means JOBS, low energy bills, and conti… https://t.co/2jBzLE7vBu",43166,213244
1322656588285407234,2020-10-31 21:47:59,"Thank you to the wonderful @RJHarrisWHP580 for the nice words on @FoxNews. Tremendous enthusiasm in Pennsylvania, a… https://t.co/h2xAttL6d4",15535,89888
1322653650200588289,2020-10-31 21:36:18,"We are ONE movement, ONE people, ONE family, and ONE GLORIOUS NATION UNDER GOD! Together with the incredible people… https://t.co/zdsjEOgIHu",19483,85101
1322652327367507968,2020-10-31 21:31:03,"Over the next four years, we will stop the radical indoctrination of our students, and restore PATRIOTIC EDUCATION… https://t.co/sFwpp35SVX",24604,104017
1322651141134430208,2020-10-31 21:26:20,We invested $2.5 TRILLION in the Military and we saved the Philly Shipyard. We passed VA Choice and VA Accountabili… https://t.co/ko3EvHj46q,14222,61946
1322644210659385345,2020-10-31 20:58:48,https://t.co/cb16JyPTPL,7426,38790
1322644162836004866,2020-10-31 20:58:36,https://t.co/pMV1Lker22,6381,33590
1322644120888766464,2020-10-31 20:58:26,https://t.co/rlPJbzLvss,6123,32818
1322644036994232320,2020-10-31 20:58:06,https://t.co/vaf3BrSE6Q,6346,33859
1322643687923281920,2020-10-31 20:56:43,"3 days from now, we are going to win Pennsylvania! With your support, we will continue to bring back your jobs, and… https://t.co/wsJ5OeZaVg",12803,54379
1322642970340777984,2020-10-31 20:53:52,"Thank you Reading, Pennsylvania!
https://t.co/ywpNmRgxqz",9604,50852
1322616235423539200,2020-10-31 19:07:38,Biden &amp; Obama owe a massive apology to the People of Flint. The water was poisoned on their watch. Not only did the… https://t.co/3nsbrK448d,36707,164431
1322613905001226240,2020-10-31 18:58:22,Biden’s plan to Abolish American Energy is an economic DEATH SENTENCE for Pennsylvania. A vote for Biden is a vote… https://t.co/KVAPkp6MOs,12097,49870
1322609833405763584,2020-10-31 18:42:11,"Our ECONOMY is now surging back faster, better, bigger and stronger than any nation on earth. We just had the best… https://t.co/uVqY7yeXLM",12170,56786
1322608756421787648,2020-10-31 18:37:55,I ran for office 4 years ago because I could not sit by &amp; watch any longer as a small group of Washington Insiders… https://t.co/dq7InEM2Yj,23513,97952
1322608491438157825,2020-10-31 18:36:51,Pennsylvania is where the story of American Independence began – it is the state where the American Constitution wa… https://t.co/mWgD7p0CWj,12303,55722
1322608307484434432,2020-10-31 18:36:08,"Thank you Newtown, Pennsylvania! #MAGA 
https://t.co/0y7W5oRMom",8655,44832
1322571837600108544,2020-10-31 16:11:12,Will be making a special speech in Pennsylvania at 12:30 P.M. Eastern!,19235,143879
1322568272483475457,2020-10-31 15:57:02,"Last night, our Country’s brave warriors rescued an American hostage in Nigeria. Our Nation salutes the courageous… https://t.co/dZttiETybY",45712,231611
1322559460821270529,2020-10-31 15:22:02,"Gallup: 56% of the U.S. is more satisfied with conditions now, even during a pandemic (we are rounding the turn!),… https://t.co/UZA7EXh8gF",21993,112323
1322559026110976000,2020-10-31 15:20:18,THANK YOU! #MAGA https://t.co/EEmSU6uPAy,17850,83561
1322556129369468928,2020-10-31 15:08:47,".@Victoria_Spartz will be a terrific Congresswoman for Indiana. Working with me, she will Create Jobs, Lower Taxes,… https://t.co/mrgvwttibh",6015,27450
1322556105558380545,2020-10-31 15:08:42,We need Esther Joy King (@Esther4Congress) in Congress for Illinois! She is a Strong Supporter of our #MAGA agenda… https://t.co/5mFDhBQt2C,6513,27601
1322556087946506241,2020-10-31 15:08:37,".@JakeLaTurner will be a phenomenal Congressman for the people of Kansas! He will help us Lower your Taxes, Support… https://t.co/pCjeaOPK1a",5684,25231
1322556070645039111,2020-10-31 15:08:33,Steve Negron (@SteveNegronNH) will be a tireless advocate in Congress for the State of New Hampshire! An Air Force… https://t.co/pRLZ1JcK1h,5315,23691
1322556052408168449,2020-10-31 15:08:29,.@FrankPallottaNJ will be a great Congressman for the terrific people of New Jersey! He is Strong on the Economy &amp;… https://t.co/loBAlckVXG,5407,23656
1322556034808913921,2020-10-31 15:08:25,".@CheleFarley will be an incredible Congresswoman for the Great State of New York! An engineer and businesswoman, s… https://t.co/8bJJS0pbG8",7599,35217
1322556017301807104,2020-10-31 15:08:21,".@CliffBentz will be a great Congressman for the people of Oregon! A Successful Rancher, he is Strong on Jobs &amp; the… https://t.co/63ZGM3Gx0s",4932,22284
1322555996451999747,2020-10-31 15:08:16,"Sheriff Troy Nehls (@SheriffTNehls) will be an incredible Congressman for the State of Texas! An Army Veteran, he S… https://t.co/Tg147EDlES",5986,25667
1322555970686345216,2020-10-31 15:08:09,"We need Genevieve Collins (@GCForCongress) in Congress for Texas! She is Strong on Jobs &amp; the Economy, National Sec… https://t.co/6PqSvWmvOL",5332,23926
1322555949123465216,2020-10-31 15:08:04,"Big Jim Justice (@JimJusticeWV) is a GREAT Governor of West Virginia! An experienced businessman, he Creates Jobs,… https://t.co/yIFkPdsy22",5532,25593
1322555926570704896,2020-10-31 15:07:59,".@DerrickVanOrden will be a terrific Congressman for Wisconsin! A former Navy SEAL, he will stand for Law &amp; Order,… https://t.co/fehcnfXG1Y",5151,23181
1322555905641099264,2020-10-31 15:07:54,"Blake Moore (@ElectBlakeMoore) will be a Great Congressman for Utah! He is Strong on Jobs &amp; the Economy, Healthcare… https://t.co/C4DLkntYZ4",4632,21124
1322555884988297219,2020-10-31 15:07:49,"Dr. Mariannette Miller-Meeks (@MillerMeeks) will do a great job in Congress for Iowa! A Doctor and Veteran, she wil… https://t.co/27MGVnSCiZ",8828,43901
1322555817934036992,2020-10-31 15:07:33,"Scott Franklin (@ScottFranklinFL) will be an incredible Congressman for the State of Florida! A Navy Veteran, he wi… https://t.co/SKHIsEBgPU",4595,20924
1322555795272167424,2020-10-31 15:07:28,Lisa McClain (@LisaForCongress) will be an incredible Congresswoman for Michigan! She is Strong on the Economy &amp; Jo… https://t.co/xFxvVKopoZ,5042,21870
1322555728750551040,2020-10-31 15:07:12,"Congressman (@JDanBishop) is doing a terrific job for North Carolina! In Congress, Dan fights to Create Jobs, Stren… https://t.co/fI0sjjZ0qz",4698,21355
1322555703626588161,2020-10-31 15:07:06,"Vote for @NancyMace! Her opponent, Joe Cunningham, is a puppet for Nancy Pelosi and the Radical Left! #SC01 https://t.co/XCtZNrbrT6",5575,25072
1322555663667458050,2020-10-31 15:06:56,"Jim O’Neill (@JimONeillNC) will be a fantastic Attorney General for North Carolina! Strong on Law &amp; Order, the Cons… https://t.co/ugT43AyyBC",5610,26271
1322551279017742337,2020-10-31 14:49:31,"https://t.co/gsFSghkmdM
#ElectionDay #MAGA🇺🇸 https://t.co/j5F8vNZYPI",12550,51627
1322534172339150853,2020-10-31 13:41:32,Big win for our very elite U.S. Special Forces today. Details to follow!,33392,219042
1322533839374352385,2020-10-31 13:40:13,Biden and the Radical Left are asking for the largest tax hike in the history of the U.S. Remember that when you VOTE!,21562,102830
1322518594056572929,2020-10-31 12:39:38,"Joe Biden will PACK THE COURT. Also, he never gave the answer who his Radical Left Justices will be!",22185,128149
1322517229930483712,2020-10-31 12:34:13,"I paid many millions of dollars in Taxes to the Federal Government, most of which was even paid early, or PREPAID.… https://t.co/3DYcjLG8zk",23402,119380
1322514994320297986,2020-10-31 12:25:20,"“President Obama meant a lot to Black people, but he didn’t do a thing for Black people”. Vernon Jones, Georgia Sta… https://t.co/QPFvJfvAE1",23481,112427
1322413640021147648,2020-10-31 05:42:35,"Suburban Women are trending strongly to our campaign because they want SAFETY, SECURITY, and love the fact that I t… https://t.co/rJXMoczW9R",22253,114870
1322408169147170816,2020-10-31 05:20:51,"“A Biden win would mean the end of Fracking in Pennsylvania, Texas, and everywhere else. Millions of jobs would be… https://t.co/Dw3uaw331q",23047,104514
1322397726705897473,2020-10-31 04:39:21,MAKE AMERICA GREAT AGAIN!,43483,319812
1322385639317360640,2020-10-31 03:51:19,https://t.co/BlvIw1qaYu,17036,65543
1322385341437911041,2020-10-31 03:50:08,https://t.co/jeGtpWi5mx,13644,55353
1322334932060942336,2020-10-31 00:29:50,There is only one way to defend your dignity. There is only one way to defend your family and your Country. There i… https://t.co/nwSiGWJcjR,19389,71115
1322334801374834688,2020-10-31 00:29:19,"Joe Biden is a corrupt politician who has done nothing but betray you for 47 long years - selling out to lobbyists,… https://t.co/BOX7r6sINp",21620,87527
1322333352205021184,2020-10-31 00:23:33,"...Biden’s deadly migration policies will overwhelm taxpayers and open the floodgates to terrorists, jihadists, and… https://t.co/gQVFxbn7zw",15627,71978
1322333348333674496,2020-10-31 00:23:32,Biden has pledged a staggering 700% increase in refugees from the most dangerous and violent terrorist hot spots on… https://t.co/dlpHy1I0Iv,30195,112384
1322328752282501121,2020-10-31 00:05:16,https://t.co/aHEqP4fmIf,11383,50503
1322328686348042242,2020-10-31 00:05:01,https://t.co/B8m4mhNvct,15436,59979
1322328509923028995,2020-10-31 00:04:19,"Your far-left Dem Attorney General, and your Dem Governor tried to shut down our rally, silence the people of Minne… https://t.co/RVouhe2S9W",30285,116122
1322325248927150082,2020-10-30 23:51:21,"President Obama used to say that “if you wanted to see something really screwed up, give it to Joe Biden to do.” In… https://t.co/LrxbVNGMW8",31654,147676
1322323068979564544,2020-10-30 23:42:41,"THANK YOU MINNESOTA!
https://t.co/OMIAwVQcY7",14770,75589
1322297825334497280,2020-10-30 22:02:23,"Joe Biden will lock down our entire Country. Biden will make you a prisoner in your own home, and a prisoner in you… https://t.co/G1TGnIwTGD",20090,65218
1322295405313323009,2020-10-30 21:52:46,I’ve done more in 47 months than Joe Biden has done in 47 years! A vote for Republicans is a vote for the American… https://t.co/pFT0573Czv,13866,67724
1322294301183782912,2020-10-30 21:48:23,"The Election should end on November 3rd., not weeks later!",49567,326869
1322294145726078976,2020-10-30 21:47:46,"This election is a choice between a Trump Super Boom or a Biden Depression, and it’s between a safe vaccine or a de… https://t.co/PoX7nXi1ee",11026,48402
1322293755328618497,2020-10-30 21:46:12,One of the most important issues is LAW &amp; ORDER. Biden stands with the rioters &amp; looters - I stand with the HEROES… https://t.co/mImKYIbGpJ,11561,48057
1322291234753310720,2020-10-30 21:36:12,https://t.co/wl1codKkZ3,12930,66440
1322290936542494720,2020-10-30 21:35:00,https://t.co/ewR0TUgCtX,7512,37607
1322290888157007872,2020-10-30 21:34:49,This election is the most important election of our lifetime! Get out and VOTE to #MAGA! https://t.co/jM4hTHUYDF,9657,46665
1322289024661409793,2020-10-30 21:27:25,"THANK YOU WISCONSIN!
https://t.co/9l46T76kwu",9382,51545
1322259430419783680,2020-10-30 19:29:49,"Volunteer to be a Trump Election Poll Watcher. Sign up today! 

#MAGA #Election2020 
https://t.co/3AnrRUPTtZ",8305,36770
1322255990276775937,2020-10-30 19:16:09,"Your VOTE will continue HISTORIC job growth and make sure America keeps WINNING. Arizona, Georgia, Nevada, Texas -… https://t.co/866atVKp3q",8525,39126
1322255135947386881,2020-10-30 19:12:45,"We did not come this far, and fight this hard, only to surrender our Country back to the Washington Swamp—So get yo… https://t.co/Axy04S2Siq",18982,70478
1322254453156712448,2020-10-30 19:10:02,Joe Biden is a corrupt politician—the Biden family is looking more &amp; more like a crime family. They took millions o… https://t.co/hyoNnYrJ1x,14621,61446
1322253501573984256,2020-10-30 19:06:15,This election will decide whether we restore the rule of a corrupt political class – or whether we declare that in… https://t.co/MeyD7mpwkB,9341,39883
1322253206185897984,2020-10-30 19:05:05,Biden’s speech is 90% made up stories and lies. Only broadcast on @FoxNews.,17336,106907
1322252823136890881,2020-10-30 19:03:33,"...Disasters. At every turn, Biden twisted his knife into the back of Michigan workers. In 2016, Michigan voted to… https://t.co/9hdTHNeWyC",9795,45916
1322252819299135488,2020-10-30 19:03:33,...a cheerleader for NAFTA – sending your auto Jobs to Mexico. He voted for China’s entry into the World Trade Orga… https://t.co/8a8JY33E0s,9576,44940
1322252815561973760,2020-10-30 19:03:32,"Joe Biden spent the last 47 years outsourcing your jobs, opening your borders, and sacrificing American blood and t… https://t.co/qHHCTfWUhJ",21886,89348
1322251780504219648,2020-10-30 18:59:25,https://t.co/ucTqlNXNJ8,6337,30923
1322251577906798592,2020-10-30 18:58:37,"Joe Biden has vowed to abolish the entire U.S. Energy Industry — no fracking, no energy, and high gas prices. While… https://t.co/KCqlNiGMfN",8745,38466
1322250940267683841,2020-10-30 18:56:05,Biden wants the biggest Tax Increase in the history of our Country!,27171,154800
1322250495516311552,2020-10-30 18:54:19,https://t.co/BlMv2KsM7W,9614,32981
1322250257086865409,2020-10-30 18:53:22,THANK YOU MICHIGAN! https://t.co/eTip7kTQXJ,9030,48030
1322223545221410816,2020-10-30 17:07:13,"On my way to MICHIGAN, WISCONSIN, and MINNESOTA! https://t.co/7eEpmAJKCO",13212,76767
1322220556595257345,2020-10-30 16:55:21,"RT @TeamTrump: First Lady Melania Trump: “We are a country of hope, not a country of fear or weakness.” https://t.co/9n1841cdA6",10241,0
1322220412047036416,2020-10-30 16:54:46,RT @FLOTUS: Thank you @FtBraggNC for hosting another impressive visit to your base yesterday! @POTUS @realDonaldTrump and I are grateful to…,14469,0
1322220219029286912,2020-10-30 16:54:00,"RT @GOP: “We are a country of hope, not a country of fear or weakness.” -@FLOTUS",8232,0
1322220035914391557,2020-10-30 16:53:16,"RT @GOP: .@realDonaldTrump is committed to fighting for the Hispanic Community.
 
His policies help small businesses grow, household income…",4563,0
1322219954846932992,2020-10-30 16:52:57,RT @GOPChairwoman: The media’s silence and lack of reporting about Biden’s pay-for-play scheme with China is ridiculous. https://t.co/cX1ck…,9244,0
1322219904859213824,2020-10-30 16:52:45,Biden would lock us down forever. We are rounding the corner! https://t.co/zvSfKUo1gd,11438,50646
1322219354570715143,2020-10-30 16:50:34,"RT @GOP: Pres. Trump made progress in the Middle East where no POTUS could!

CNN’s Oren Liebermann: The Israel &amp; Sudan deal is a “significa…",4792,0
1322219258034626562,2020-10-30 16:50:11,"RT @GOP: “But no one believes Biden will stand up to the Left’s power grab, given his unwillingness to condemn efforts to pack the Supreme…",4184,0
1322219176862183424,2020-10-30 16:49:52,"RT @GOP: America is roaring back!
 
To continue progress like this, we NEED #FourMoreYears of @realDonaldTrump!
 
https://t.co/lQYB8jZfOp h…",4770,0
1322219140078186497,2020-10-30 16:49:43,RT @CCarrGOP: Nothing Lil about the biggest grassroots operation in presidential history! Twenty Mille voter contacts the final five days!…,5390,0
1322218994980417542,2020-10-30 16:49:08,"RT @GOP: Only 4️⃣ days until ELECTION DAY!
 
https://t.co/lQYB8jZfOp https://t.co/UnAKx6zXV6",3568,0
1322218940710359040,2020-10-30 16:48:55,Happy Birthday to our wonderful Ivanka. Now go back to work! November 3rd. https://t.co/mQF1xHV3Qh,24722,175664
1322218508059463682,2020-10-30 16:47:12,"RT @GOP: “So when you consider your vote this year, remember this: in this election, people of faith have no greater champion than Presiden…",6294,0
1322218470231040000,2020-10-30 16:47:03,"Such a Great Honor! Thank you, Brett! https://t.co/AocgUSqOTU",10434,65737
1322218384759533568,2020-10-30 16:46:43,"RT @GOPChairwoman: We have put in place the largest ground game in history:

*3,000 staff

*2.5M+ volunteers

*160M+ door knocks &amp; phone ca…",6383,0
1322218234825723905,2020-10-30 16:46:07,"RT @GOP: “When I promised to stand for the forgotten men and women of this country—whether they live in Chicago or Charlotte, Detroit or Du…",3859,0
1322218164361388037,2020-10-30 16:45:50,Great Red Wave! https://t.co/0HvMzsNwuZ,7827,45559
1322209184855728128,2020-10-30 16:10:09,https://t.co/qJUxmsEPv8,8341,38960
1322209181353439232,2020-10-30 16:10:08,https://t.co/KhfjwtX2JT,6377,30495
1322209177268154375,2020-10-30 16:10:07,https://t.co/voxNnIYMpe,12600,69033
1322204026407145477,2020-10-30 15:49:39,This decision is CRAZY and so bad for our Country. Can you imagine what will happen during that nine day period. Th… https://t.co/FjfTlWlw5M,14328,57927
1322170415700152320,2020-10-30 13:36:06,"I would NEVER have taken the endorsement of the man who, through gross incompetence, poisoned the people of Flint,… https://t.co/EsOGTFoFcO",26334,122470
1322166136843194369,2020-10-30 13:19:06,SECOND AMENDMENT!,30894,207494
1322165745925672961,2020-10-30 13:17:33,SUPREME COURT!,20442,157292
1322162832687988737,2020-10-30 13:05:58,"33.1% GDP - BEST IN USA HISTORY. IF I AM ELECTED, NEXT YEAR WILL BE OUR BEST EVER!",35033,197956
1322160052254482435,2020-10-30 12:54:55,Rigged? https://t.co/KX5S0IrouV,22974,83157
1322151922468573186,2020-10-30 12:22:37,The @nytimes now admits that patients ill with Covid are getting better faster and at higher (much) percentages.,23809,113176
1322150249255895042,2020-10-30 12:15:58,More Testing equals more Cases. We have best testing. Deaths WAY DOWN. Hospitals have great additional capacity! Do… https://t.co/s2vBbJkSj6,22022,122345
1322070135524495360,2020-10-30 06:57:37,"If Sleepy Joe Biden is actually elected President, the 4 Justices (plus1) that helped make such a ridiculous win po… https://t.co/7R0SuYSbio",16738,84152
1322065847893020672,2020-10-30 06:40:35,Biden will destroy the United States Supreme Court. Don’t let this happen!,31330,186165
1322065015575400448,2020-10-30 06:37:17,#BidenCrimeFamiily,37808,167364
1322064357350608897,2020-10-30 06:34:40,MAKE AMERICA GREAT AGAIN. VOTE!!!,35591,257891
1322063800993013761,2020-10-30 06:32:27,Watch the Great Red Wave!,25038,181131
1322063687885201408,2020-10-30 06:32:00,Way ahead in Texas!,18982,157503
1322063461334003712,2020-10-30 06:31:06,Sports Reporter Calls Jack Nicklaus‘ Endorsement of President Trump ‘Divisive‘ https://t.co/BDcWAL6wp0 via… https://t.co/jQn3b5YvmF,9199,49545
1322061324327804928,2020-10-30 06:22:37,Pollak: 11 Shining Successes of President Donald Trump‘s First Term https://t.co/VW5w4YtBQ5 via @BreitbartNews,9797,42379
1322059930082418688,2020-10-30 06:17:04,Philadelphia Firefighters Union Votes to Endorse Trump https://t.co/rI6mQUZMbE via @BreitbartNews,13860,68020
1322059055741997056,2020-10-30 06:13:36,Keith Ellison Restricts Freedom of Assembly of Political Opponents https://t.co/WAPPsfQrWk via @BreitbartNews We we… https://t.co/JLO2zBWC5V,13613,40679
1322014029708251139,2020-10-30 03:14:41,https://t.co/OfmL1fPSjZ,13377,53317
1322003624403390464,2020-10-30 02:33:20,https://t.co/9m7w0uurXy,14106,55304
1322003361642782721,2020-10-30 02:32:17,For years you had a President who apologized for America—now you have a President who is standing up for America! G… https://t.co/etx3BvFjna,27841,118112
1321968614921175040,2020-10-30 00:14:13,https://t.co/gsFSghkmdM https://t.co/fg5US7VpUJ,16508,70079
1321966078638100480,2020-10-30 00:04:08,"The Fake News refuses to cover the fact that GDP went up 33.1% for the 3rd Quarter, the best number by far in our Country’s history!",48737,215082
1321961340341121025,2020-10-29 23:45:19,"My Administration has suspended the entry of refugees from terror-compromised nations such as Syria, Somalia and Ye… https://t.co/OyVxLfYt78",37514,148328
1321958690379821056,2020-10-29 23:34:47,"Failed RINO former Governor Rick Snyder of Michigan was a disaster with respect to the Flint Water CATASTROPHE, and… https://t.co/l1czmLbvSK",20252,101677
1321954904592756746,2020-10-29 23:19:44,"RT @LilTunechi: Just had a great meeting with @realdonaldtrump @potus besides what he’s done so far with criminal reform, the platinum plan…",129550,0
1321916841581666304,2020-10-29 20:48:29,"Forced to move our Rally tonight in Fayetteville, North Carolina, to Monday, due to high speed winds and bad weathe… https://t.co/yFXE4A4fw7",25461,157622
1321914488984018944,2020-10-29 20:39:08,"If I don’t sound like a typical Washington politician, it’s because I’m NOT a politician. If I don’t always play by… https://t.co/Wngf7z0ZHW",24450,106112
1321906133980753920,2020-10-29 20:05:56,"For half a century, Joe Biden has been outsourcing your jobs, opening your borders, and sacrificing American blood… https://t.co/GTQzhlb8m3",18153,74703
1321904365892894720,2020-10-29 19:58:55,This election is a choice between the AMERICAN DREAM and a SOCIALIST NIGHTMARE. Our opponents want to turn America… https://t.co/J83SBTfZqx,17501,69049
1321903973830254592,2020-10-29 19:57:21,https://t.co/OINMUQvdRo,9726,48406
1321903887259889665,2020-10-29 19:57:01,https://t.co/njpD3ekBOv,8125,38696
1321903377379287040,2020-10-29 19:54:59,"Your VOTE on Tuesday, November 3rd is going to SAVE OUR COUNTRY. We are going to defeat the Marxists, Socialists, R… https://t.co/MgwmvUPriW",14336,58584
1321902032102420481,2020-10-29 19:49:38,https://t.co/FUh5kox16R,13111,49553
1321901910933188608,2020-10-29 19:49:09,"I was thrilled to be back in my home state of FLORIDA! 5 days from now, we are going to win FLORIDA, and we are goi… https://t.co/iwncrvGk6m",14662,68596
1321899369034141696,2020-10-29 19:39:03,"THANK YOU TAMPA, FLORIDA!
https://t.co/1gXlNJCdHl",13425,69906
1321865734583037953,2020-10-29 17:25:24,Thank you to Joe Scarborough (@JoeNBC) for seeing the light. Our Country is doing great! https://t.co/7vLxNScOjo,17322,69066
